category,sec,week,latitude,longitude,lux,accelx,accely,accelz,gyroX,gyroY,gyroZ,decibel,peak,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag0,bssidcnt,rssisum,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi0,inclass
study,8957,7,35.57355558,129.18787111,329.0,0.049679685,0.30765492,9.81922,0.005326318,-0.0039947387,-0.0042610546,35.59438694092929,612.0,8105.281825924973,4828.252165178315,997.8592651389724,514.9143351280397,272.61069883460976,269.03869979128393,314.4711060698677,220.57212133286845,375.46931177828935,1177.6827493377,58,-542,0,11,10,1,2,3,6,4,5,14,-51,-51,-51,-52,-54,-55,-55,-56,-58,-59,0
study,8962,7,35.57355558,129.18787111,332.0,0.05267244,0.29747957,9.820416,0.0043942127,-0.0035952649,0.0045273704,28.680409272180487,86.0,8412.394652646148,5461.988149754344,989.3025802548811,508.4152052848084,354.1210901281756,301.6431516138645,219.6677790494512,157.66255842901424,157.59390839617305,181.57241500724072,58,-542,0,11,10,1,2,3,6,4,5,14,-51,-51,-51,-52,-54,-55,-55,-56,-58,-59,0
study,8967,7,35.57355558,129.18787111,321.0,0.050876785,0.29269117,9.820416,0.005326318,-0.003195791,0.00039947388,28.640655476688025,105.0,6602.137108258912,2307.908974981988,1718.781361370004,434.9914471377879,263.84137244446816,210.8871066610887,170.63557221031564,134.30718020807612,142.5122973554002,155.2638942450207,58,-542,0,11,10,1,2,3,6,4,5,14,-51,-51,-51,-52,-54,-55,-55,-56,-58,-59,0
study,8972,7,35.57358465,129.18783822,319.0,0.05327099,0.29209262,9.824008,0.0049268445,-0.003195791,0.0015978955,28.737026164259717,83.0,3066.118072846237,5160.966886136988,738.1640966842833,402.7449537107948,244.12145158332888,178.2710821280477,145.14904527384877,155.16250434195112,148.18373438459372,211.31853084987236,58,-542,0,11,10,1,2,3,6,4,5,14,-51,-51,-51,-52,-54,-55,-55,-56,-58,-59,0
study,8977,7,35.57358465,129.18783822,316.0,0.05207389,0.29508537,9.821614,0.005060002,-0.0038615807,-0.003195791,30.41427824752137,98.0,12324.743871415852,4489.3819883022825,1405.6358599621915,473.5408208299744,479.69401335021945,304.1166064576683,226.07272163533585,184.99295945793844,182.9019562854141,181.7341074494474,58,-542,0,11,10,1,2,3,6,4,5,14,-51,-51,-51,-52,-54,-55,-55,-56,-58,-59,0
study,8982,7,35.57358465,129.18783822,308.0,0.05267244,0.29328972,9.824607,0.0054594763,-0.002929475,-0.0002663159,28.261169409376244,78.0,11036.452012779571,2202.399788351133,1217.381806135744,297.1938908209176,209.23425831494623,189.32079350944815,148.96162481619098,112.65071301303698,128.45825216342834,158.6112408446874,58,-542,0,11,10,1,2,3,6,4,5,14,-51,-51,-51,-52,-54,-55,-55,-56,-58,-59,0
study,8987,7,35.57356558,129.18788348,313.0,0.050876785,0.29867667,9.834184,-0.0005326318,-0.005725792,-0.002530001,27.10728247690673,64.0,6865.506167137877,4408.339687919954,823.7558807445153,477.37861325731984,207.75708650702157,173.6151569866814,161.84866304927726,146.71135051584625,122.37795112243896,139.54732385625758,58,-542,0,11,10,1,2,3,6,4,5,14,-51,-51,-51,-52,-54,-55,-55,-56,-58,-59,0
study,8992,7,35.57356558,129.18788348,317.0,0.05327099,0.29508537,9.81503,0.0049268445,-0.0037284228,0.00039947388,37.63858727410642,1022.0,7016.222197512801,3166.926869555933,1248.837151011022,395.0842053733106,284.7823289291217,215.46321137643363,123.92402474891364,142.15513657419882,130.59386213682427,157.61234312761124,58,-542,0,11,10,1,2,3,6,4,5,14,-51,-51,-51,-52,-54,-55,-55,-56,-58,-59,0
study,8997,7,35.57356558,129.18788348,316.0,0.054468088,0.29568392,9.820416,0.0045273704,-0.002929475,0.0018642114,27.678417805224164,69.0,6532.939713207629,3666.815516939185,623.9919725651822,227.0939299380018,284.762280363432,192.26397885199748,164.01341755186942,144.45470626557167,166.80135413333778,185.58127416206827,57,-556,4,3,2,0,6,11,10,1,5,8,-54,-55,-55,-55,-55,-55,-55,-56,-58,-58,0
study,9002,7,35.57356558,129.18788348,313.0,0.05566519,0.29388827,9.821614,0.0049268445,-0.0041278964,-0.0014647375,27.786056242536898,78.0,5354.965104545158,5388.040973143721,1319.30908397234,489.7425848536221,275.92525091400785,144.54933574271124,194.83268962312832,148.3662661180739,138.47170081112887,147.82086061332947,61,-551,3,6,2,4,11,0,1,10,5,7,-52,-52,-53,-53,-55,-56,-57,-57,-58,-58,0
study,9007,7,35.57356558,129.18788348,313.0,0.05207389,0.29209262,9.818023,0.005326318,-0.003462107,-0.0014647375,35.68304940580643,726.0,9418.671528576826,4897.231288057596,2318.2496665205736,876.3171957551648,618.6511295423306,961.25328844126,1182.352295919717,1861.5426976810863,1863.6990468138947,3202.847951660124,54,-557,3,2,6,4,14,10,5,7,1,11,-53,-53,-53,-54,-57,-57,-57,-57,-58,-58,0
study,9012,7,35.57356558,129.18788348,324.0,0.05207389,0.29328972,9.808446,0.0071905297,-0.003462107,-0.0011984216,26.82176817761425,64.0,5488.853644669566,3201.455825403694,1059.3174573722092,417.0851947137552,333.5792110984088,207.14100388556847,155.8821233707747,147.40009344132207,171.39289278480595,155.87584702262825,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9018,7,35.57356558,129.18788348,320.0,0.05207389,0.29448682,9.815628,0.005060002,-0.0037284228,0.0,27.54872830053683,64.0,5121.736284596291,3888.173814268499,1765.436041754817,632.2096392058475,405.4829605294869,228.87382393415984,231.3468630316706,185.17834865187464,161.97806654242748,164.52478301626425,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9023,7,35.57356558,129.18788348,319.0,0.050876785,0.29628247,9.816227,0.0043942127,-0.0041278964,0.0037284228,28.372580730180776,85.0,3260.768605107658,2996.7163072165736,1358.5904522690244,552.6915168251925,262.3837448980713,200.0300954822176,183.1713753166216,165.2228768712209,191.2002979838968,250.48688239567065,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9028,7,35.57356558,129.18788348,319.0,0.049679685,0.29568392,9.818023,0.0046605286,-0.0038615807,0.0,34.529175920044146,371.0,6565.310984239804,4456.671372691855,2405.334846344059,1030.3887643252378,2276.846738530328,1285.6732712979044,1144.9111934227249,1200.375541902265,1431.7649137511028,1889.7619944763492,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9033,7,35.57354468,129.18791974,223.0,0.051475335,0.29927522,9.81503,0.00652474,-0.0037284228,0.005992108,32.57498648273858,193.0,12962.536153404531,7229.101572353116,5533.935092415803,1410.6265383002187,1904.4688642866836,675.4542672800532,502.1820101262823,632.5665428272772,498.8330398968024,496.9872931454924,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9038,7,35.57352494,129.1879477,312.0,0.047285482,0.30166942,9.802461,0.003462107,-0.0045273704,0.002530001,28.58066336775057,116.0,7504.042706909463,2975.96440686348,1356.607464381587,670.7688568204705,299.2781748702857,381.1536470248647,305.7502730388046,439.9380962780459,495.04305475332,633.959271072166,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9043,7,35.57350291,129.18798658,282.0,0.050876785,0.30107087,9.818622,0.0049268445,-0.003328949,-0.0002663159,29.329063001184505,103.0,6257.225713221154,2934.425156798511,2704.6514371911144,1985.6788177203937,878.448190601438,271.1019325187546,269.59496522749384,237.3986335479157,267.6631798634228,636.3550260081292,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9048,7,35.57350291,129.18798658,282.0,0.054468088,0.29867667,9.81503,0.0054594763,-0.0038615807,-0.0011984216,27.7115464058372,77.0,4925.665169126669,5061.0742115316,933.7201480637818,368.09854258970313,196.0694392143676,195.68380121882868,170.51680619648124,143.54738097874753,156.12101869567044,223.1980111648232,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9053,7,35.57349866,129.1880799,216.0,0.050278235,0.30705637,9.81084,0.0049268445,-0.003328949,-0.0035952649,38.13363971763674,447.0,13981.838077527262,13755.286348672042,3439.055499431568,1390.4638279611836,838.0684835971765,385.416903819756,347.2607451909075,658.3858497911463,1677.5029799615509,677.1369707038242,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9058,7,35.57349866,129.1880799,195.0,0.050876785,0.30466217,9.8198185,0.0051931604,-0.003328949,-0.00079894776,27.636905316513708,75.0,5867.178648758187,3015.7221678973924,1644.3564823638446,852.0944505381071,378.0026520450088,257.31617845784257,206.4699770517622,166.84966382455485,194.24263058282727,215.41547569697863,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9063,7,35.57347178,129.18806607,317.0,0.05207389,0.30286652,9.818023,0.005326318,-0.003462107,0.0005326318,40.70486532240609,575.0,10863.111866843976,2133.68531460833,2054.431112323333,1023.87023866635,514.3985797782397,770.5904797910249,854.1275278700762,566.8261330472294,1549.9709571192918,3953.781301554709,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9068,7,35.57347178,129.18806607,269.0,0.05267244,0.29867667,9.816227,0.00585895,-0.003462107,-0.0041278964,28.05749396770391,87.0,5329.34258116135,3603.221639840123,1751.0905055830242,607.6020153249132,338.8692829250221,414.4562763985821,305.84303390219264,273.01496020103644,253.90729545618711,364.5463371605401,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9073,7,35.57347178,129.18806607,296.0,0.049081136,0.31663316,9.815628,0.005060002,-0.0042610546,0.0030626329,29.33665484392342,95.0,4315.226392747953,2984.19264696094,1408.3415973568144,747.5659549569828,505.3673939961197,230.0631160412535,190.26512502913792,173.83134485980526,222.05220617734128,269.9055772853701,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9078,7,35.57347178,129.18806607,294.0,0.048482586,0.31603462,9.814431,0.0049268445,-0.0038615807,0.0047936863,29.88614440457914,89.0,10110.458969990585,4032.506342142076,1349.8778724475687,969.7617670471972,524.8466961109453,347.4295876470638,283.4184391774965,172.18745452199806,206.5369623133469,378.04043730477633,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9083,7,35.57343248,129.18806927,293.0,0.049679685,0.31902736,9.8198185,0.0043942127,-0.0037284228,0.0019973693,26.726016059135304,72.0,7034.562018744077,2789.2095750744243,1481.0518034913148,601.0155555559562,320.65521767422695,182.3329391824689,178.7440778762349,153.62830806859765,155.10194464433604,190.87608467206917,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9088,7,35.57343248,129.18806927,298.0,0.047884032,0.31543607,9.814431,0.0045273704,-0.0038615807,-0.0013315795,28.41887329858055,82.0,5580.889259326,2718.5242498833964,1317.398847024434,560.1027723986755,407.3974158316512,259.3455834584372,221.9732184034501,176.00401995794354,170.32408749053772,208.68172919868917,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9093,7,35.57339553,129.18805133,296.0,0.050876785,0.3184288,9.813234,0.0051931604,-0.0042610546,-0.003462107,32.8146158588578,149.0,6143.643078335124,3150.436280101585,2201.067537486235,995.812161976644,683.5698755289004,942.3930719034652,720.6327636781429,577.4834830647676,309.93869114085965,276.2590122730101,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9098,7,35.57339553,129.18805133,324.0,0.050876785,0.3184288,9.813234,0.0045273704,-0.002929475,0.0038615807,28.743666124980443,80.0,4753.509050306623,2373.3419334452965,1158.1604440490764,518.8291634301368,255.00255482091575,230.6104245782313,235.73759593179184,186.4681584183098,177.3109781341556,333.57803657410784,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9103,7,35.57339553,129.18805133,302.0,0.048482586,0.29927522,9.818023,0.005326318,-0.003328949,0.0043942127,29.133930795205963,89.0,8849.841068977406,3024.888636632667,1406.977797310224,477.4439309866099,485.6136125967085,341.5761602657226,237.7968600635383,193.37658879898007,164.5373161078199,197.5811531031061,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9108,7,35.57341263,129.1880253,302.0,0.051475335,0.30346507,9.806051,0.006924214,-0.003328949,0.0005326318,29.083852242832595,80.0,1476.4223138742395,2208.6768049687967,1321.8285689050908,503.505866217343,213.862790354004,247.8199702535389,212.7707446393583,200.12819704303183,260.31158105349874,486.6081454632824,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9113,7,35.57338016,129.18805901,303.0,0.049679685,0.31064767,9.816227,0.0045273704,-0.0039947387,0.0030626329,27.73807048478125,77.0,4707.877690805459,4695.990345645304,1152.9144576014296,1082.9644776650373,337.8013467715872,265.2347367008476,234.09457018877288,206.46923895691685,149.13067765767622,215.21193616128255,59,-575,0,1,5,7,8,9,4,11,10,3,-57,-57,-57,-57,-57,-57,-58,-58,-58,-59,0
study,9118,7,35.57338016,129.18805901,302.0,0.053869538,0.31304187,9.815628,0.0047936863,-0.0038615807,-0.0002663159,29.952657569657685,115.0,10092.642559206914,3014.664030147976,1649.9012392287982,664.3881412425993,347.53026423732564,250.00685549353588,213.81871439101843,182.53204161700447,185.93814286289503,158.14304286713232,50,-561,0,1,11,10,2,3,4,6,5,7,-54,-54,-54,-54,-56,-57,-58,-58,-58,-58,0
study,9123,7,35.57340082,129.18800179,300.0,0.05267244,0.31304187,9.817424,0.0047936863,-0.003462107,-0.0023968432,28.182152123228622,73.0,10417.519021625549,2888.7935477149126,1192.9491837826463,516.7551517568634,216.53256861184977,193.22271450908764,211.39927306433884,163.8423148099346,132.28094694923902,164.60130704713944,54,-569,1,0,11,10,5,7,8,9,6,17,-54,-55,-55,-55,-58,-58,-58,-58,-59,-59,0
study,9128,7,35.57340082,129.18800179,325.0,0.05805939,0.2885013,9.822212,0.005592634,-0.0030626329,0.0054594763,35.60762125060384,160.0,11664.990424025782,3070.1863337533787,1729.7426040941227,471.2094749390743,301.90799355373844,371.2139567513498,226.79313065842305,200.07707429892864,153.9731164540861,368.9265904290134,60,-564,0,1,11,10,5,3,2,6,7,8,-54,-54,-54,-55,-57,-58,-58,-58,-58,-58,0
study,9133,7,35.57343027,129.18799695,326.0,0.05566519,0.2873042,9.81084,0.0046605286,-0.0037284228,0.0070573715,35.90546068588176,283.0,7293.918660980883,6158.774983612454,5036.648552191634,3063.7601285223072,1546.1192922098935,1984.060969722805,1972.418795088509,1541.101881849819,1473.840774554402,2545.684939539762,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9138,7,35.57343027,129.18799695,302.0,0.047285482,0.31184477,9.81922,0.005326318,-0.0041278964,-0.003195791,29.430728177916777,89.0,7784.284302447165,2194.346879304881,1067.5852399239247,523.3079160446205,282.86599696711806,207.3564126058349,214.38493579724573,127.9927902932588,166.577345991045,230.15917202329305,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9143,7,35.57343027,129.18799695,316.0,0.053869538,0.30107087,9.816227,0.005992108,-0.003195791,-0.002663159,33.18269343409136,160.0,5451.37041933615,5199.157026564941,1803.708424929583,800.880815739431,389.7590197948845,278.76968990731405,329.6817095352323,271.7457084902759,396.4650701104599,420.2921425338433,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9148,7,35.57343027,129.18799695,321.0,0.05686229,0.28909984,9.820416,0.0041278964,-0.0037284228,0.0030626329,31.16762984461517,350.0,8884.713551657907,3807.901492894115,1157.425454410246,514.394485177236,228.2150254752009,206.1692383978313,229.97302713354648,371.88943777045887,527.5650284752608,1025.3430440530983,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9154,7,35.57343027,129.18799695,309.0,0.05805939,0.28790274,9.815628,0.0049268445,-0.0039947387,-0.0021305273,31.80025737417798,112.0,5881.82083030461,3179.9554302407164,1491.7862878920646,694.2087754305228,353.8704200787415,195.33928072965,213.74593369683384,241.69870276005608,217.55010099505532,475.3738173140784,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9159,7,35.57343027,129.18799695,318.0,0.05626374,0.2885013,9.818023,0.0047936863,-0.0041278964,0.002929475,29.723358789728763,90.0,10197.5857247335,2858.502048582161,1110.3628669632876,665.2099781521205,375.94677832331104,313.92660785944247,162.87401883207818,184.61200796694808,166.9715765515785,179.69162169769515,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9164,7,35.57343027,129.18799695,311.0,0.05626374,0.28790274,9.820416,0.0043942127,-0.0035952649,-0.0011984216,27.65455457351964,68.0,5331.986018764095,3640.014333304407,1290.3523082274928,641.1352243040017,315.30773787317713,229.04654897538185,204.1680616824356,150.36331183440095,136.90034653304568,160.5834522188673,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9169,7,35.57343027,129.18799695,316.0,0.05686229,0.28670564,9.821614,0.0047936863,-0.0039947387,-0.00079894776,31.81819670987068,333.0,5880.968876481083,2602.681174325411,1385.2099025669863,394.24760886539326,246.66285349125505,254.12260027528504,211.21386053549463,154.22642819625509,125.45034630707435,187.6613048290841,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9174,7,35.57343027,129.18799695,316.0,0.060453594,0.2837129,9.822811,0.0054594763,-0.0039947387,-0.0038615807,33.22839560788736,140.0,7176.564490068875,1722.5882088675644,1517.6385235227176,593.0693554397723,308.31953107612014,230.14201725946504,187.1333103334489,124.33407579604712,162.31822058467435,185.43605629251488,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9179,7,35.57343027,129.18799695,316.0,0.055066638,0.28311434,9.817424,0.005060002,-0.002663159,-0.0021305273,31.1307860088036,116.0,5798.081775434053,4370.436545190803,512.8592424401991,405.7973237898677,189.9486072400451,195.6511482190495,162.124983352143,146.54894285747207,114.63751581297451,198.258472357398,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9184,7,35.57343027,129.18799695,324.0,0.051475335,0.28431144,9.818023,0.0047936863,-0.003328949,0.003328949,43.1852827335115,2595.0,7331.773066553936,2389.943593708213,905.7016316507892,426.3725696973801,348.57841924152325,400.9838057490409,486.641861154721,695.6138633136746,2298.8194613766887,4293.9020974489285,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9189,7,35.57343027,129.18799695,318.0,0.05327099,0.28431144,9.816227,0.00585895,-0.0035952649,-0.003195791,29.4451874802666,80.0,3132.987002262008,2536.2151000624203,1386.859470720622,376.9172589246716,236.7778230915518,211.31606296669943,134.16521224301837,147.63553162667068,141.54441282130657,170.55408228750363,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9194,7,35.57343027,129.18799695,310.0,0.05626374,0.28790274,9.817424,0.005060002,-0.0039947387,-0.0037284228,28.49167047774114,74.0,4472.043330557575,3163.6790955007104,1616.2554263116604,368.4298548524747,300.82920559880665,202.3170679311429,192.82417943508725,140.50510710496982,174.54734697280043,249.9690910722296,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9199,7,35.57343027,129.18799695,323.0,0.054468088,0.29029694,9.816227,0.0054594763,-0.003328949,0.002929475,31.318463688291985,117.0,8550.11928122206,3721.92039007755,943.7708027715406,323.76031126939625,248.57447180915835,205.8494311065404,180.5702563290675,154.1995523147651,179.21971390844658,335.4803561096857,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9204,7,35.57343027,129.18799695,322.0,0.05626374,0.29269117,9.822212,0.005326318,-0.0039947387,-0.0071905297,30.31869477009806,110.0,7618.2581247949565,1932.5033016451648,1101.1336826762597,578.1637420607442,402.0855772621939,271.07158433054525,287.34581021169123,191.98677392127425,308.2930783364603,322.2550371839069,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9209,7,35.57343027,129.18799695,322.0,0.05805939,0.2861071,9.8198185,0.0049268445,-0.0037284228,0.0042610546,30.8764031998954,108.0,9832.30971687616,3380.392636561786,1385.5753060483437,736.3691748814017,475.4000417251988,272.1513108828538,244.9798982247722,254.2541518003536,317.5237921735452,486.97976816319607,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9214,7,35.57343027,129.18799695,322.0,0.050876785,0.28909984,9.818622,0.0045273704,-0.003195791,0.002663159,30.058804216395743,85.0,5955.894145637242,2744.6335266961555,758.4319065936762,406.9358363857721,196.18844963567264,159.58657947043312,157.66850180459156,143.65185825047632,143.0410260930928,161.01992903527724,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9219,7,35.57343027,129.18799695,323.0,0.05626374,0.2896984,9.81503,0.005326318,-0.003328949,0.002663159,34.35700645693568,137.0,8767.400019004523,4116.253424536752,1701.2987248005752,513.2737698379536,435.8395784605039,281.2600764167609,203.59712974425983,207.087327236254,172.57479340616027,220.7564775742863,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9224,7,35.57343027,129.18799695,323.0,0.05327099,0.2885013,9.816826,0.005326318,-0.003462107,0.0014647375,28.79300725729003,78.0,11334.293079193829,3569.7851426142247,1984.7105444025724,874.84609381077,509.6940311091928,352.3240487252678,287.058637312311,198.13317862972028,204.95263315733655,177.2484550508619,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9229,7,35.57343027,129.18799695,321.0,0.05327099,0.28670564,9.815628,0.005326318,-0.003328949,0.0014647375,28.82123344595357,86.0,5560.6878578656615,3690.254822694688,1590.8384486999566,532.9963301895469,297.8394028818846,185.87845721168475,207.39986692263395,152.94442249535396,148.05918253630605,181.82779726549705,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9234,7,35.57343027,129.18799695,323.0,0.050876785,0.28491,9.820416,0.0046605286,-0.0037284228,0.0002663159,34.744388779228686,1134.0,13488.471886746567,8188.102887242497,3695.784204849048,1150.5630002293556,1373.0347117062702,995.7894916814172,1750.8285110916015,1066.552934953629,1038.6267364652747,1213.2151045643332,60,-560,2,4,6,3,0,1,11,10,5,14,-55,-55,-55,-56,-56,-56,-56,-56,-57,-58,0
study,9239,7,35.57343027,129.18799695,326.0,0.054468088,0.28431144,9.818023,0.0049268445,-0.003195791,0.0018642114,28.735581843638364,91.0,7383.499979060432,3479.3412042588607,1509.1216418319982,677.8778696779058,228.91833622164552,175.7889637613065,139.64227840126418,139.49767066113066,147.90964359416154,171.8897417651376,67,-563,0,11,10,1,4,3,2,6,14,13,-54,-54,-54,-55,-56,-57,-57,-58,-59,-59,0
study,9244,7,35.57343027,129.18799695,325.0,0.051475335,0.29747957,9.817424,0.005060002,-0.003462107,0.0005326318,28.176738056992864,81.0,7181.014011385958,3607.697072381531,1450.980833609843,760.0680113793221,394.4796419108561,206.5585085387596,205.353501029918,133.56661193339644,136.0242622638181,168.6162127794448,51,-559,18,3,4,6,2,19,5,7,8,9,-50,-53,-54,-54,-56,-56,-59,-59,-59,-59,0
study,9249,7,35.57343027,129.18799695,325.0,0.05327099,0.29867667,9.8198185,0.0054594763,-0.003462107,0.00079894776,27.909157242307923,87.0,9007.67373636815,3730.26671515684,1832.45318080623,557.6003790789044,323.9263611971921,264.3478185239077,235.4571663335408,160.29940028010253,152.26437326410198,185.62613841217677,54,-556,3,2,4,6,11,0,10,14,1,5,-54,-54,-54,-54,-55,-56,-56,-57,-57,-59,0
study,9254,7,35.57343027,129.18799695,326.0,0.053869538,0.30047232,9.820416,0.0039947387,-0.003462107,0.00039947388,28.62212100271225,76.0,7740.808358822445,4377.600857610052,1674.0549668948277,376.1938207845465,308.76365037934096,221.78967118446843,188.10782061904908,166.024053710372,176.75177620554396,212.372142228294,63,-558,3,2,6,4,10,14,13,15,12,5,-54,-54,-54,-55,-56,-57,-57,-57,-57,-57,0
study,9259,7,35.57343027,129.18799695,325.0,0.053869538,0.29448682,9.820416,0.005326318,-0.003462107,-0.0021305273,30.37247810087895,103.0,7084.733516125178,2784.524578144202,1874.3674890770085,557.187104613957,333.24811353973297,173.9030534416636,175.0662593383651,144.1615939140516,172.4659151565877,244.133031317906,63,-558,3,2,6,4,10,14,13,15,12,5,-54,-54,-54,-55,-56,-57,-57,-57,-57,-57,0
study,9264,7,35.57343027,129.18799695,325.0,0.05566519,0.2885013,9.821614,0.0051931604,-0.0039947387,-0.00039947388,30.88114325950018,96.0,9434.833149597516,2662.055962930298,1366.9438979554457,382.13198953410114,314.290691439176,325.31678357046366,187.24019416538877,180.72815695302864,175.57486853048945,265.2281324014175,63,-558,3,2,6,4,10,14,13,15,12,5,-54,-54,-54,-55,-56,-57,-57,-57,-57,-57,0
study,9269,7,35.57343027,129.18799695,325.0,0.05267244,0.2861071,9.818023,0.005592634,-0.0037284228,0.0042610546,33.884646763354105,140.0,10179.392285293068,5844.890628853483,1238.2629302974494,433.9870125438649,665.2534304377583,279.3010985772718,259.4127668877877,176.4210459746122,190.8503457672821,194.69052279855785,63,-558,3,2,6,4,10,14,13,15,12,5,-54,-54,-54,-55,-56,-57,-57,-57,-57,-57,0
study,9274,7,35.57343027,129.18799695,325.0,0.050876785,0.2908955,9.81922,0.005326318,-0.003462107,0.0019973693,28.432369505628685,74.0,8121.89752908491,2692.901748146346,1649.1347279188406,659.4169809197103,425.8275785380067,258.9724126773494,247.6465914982413,198.57403630039835,163.1867893602299,222.66368686389413,63,-558,3,2,6,4,10,14,13,15,12,5,-54,-54,-54,-55,-56,-57,-57,-57,-57,-57,0
study,9279,7,35.57343027,129.18799695,325.0,0.054468088,0.29029694,9.818023,0.0045273704,-0.0035952649,-0.00013315796,30.108522337788447,98.0,7594.805112694521,4309.070297880118,1920.954521499582,437.80056818397486,322.9153390431593,243.01224272645752,255.88570710527725,170.09797282008074,212.64538997888812,267.20490878317406,63,-558,3,2,6,4,10,14,13,15,12,5,-54,-54,-54,-55,-56,-57,-57,-57,-57,-57,0
