category,sec,week,latitude,longitude,lux,accelx,accely,accelz,gyroX,gyroY,gyroZ,decibel,peak,mag1,mag2,mag3,mag4,mag5,mag6,mag7,mag8,mag9,mag0,bssidcnt,rssisum,idx1,idx2,idx3,idx4,idx5,idx6,idx7,idx8,idx9,idx0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi0,inclass
exercise,59667,7,35.57103071,129.18921004,902.0,5.1726727,3.0885203,2.9107506,-2.8559718,3.0242834,-1.2656664,58.75737151159075,1929.0,119804.98675429408,60605.758976354125,27315.5108670529,12077.75049609868,7226.949409973688,5090.582164561842,4632.540390022077,2916.6395258014204,2045.1710914323264,1928.7173847255592,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59672,7,35.57107124,129.18935889,991.0,5.1726727,3.0885203,2.9107506,-1.0652636,-3.4345431,0.57431024,54.509554318176654,1660.0,52029.49101979344,34235.44223573606,12587.28529597656,4836.615767938234,2848.2101921634944,2940.858058576938,4095.7987791613177,1817.523115137924,1998.6544215642427,3621.083672525288,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59677,7,35.57111241,129.18943982,836.0,6.6708446,15.111004,6.0489507,-1.086569,-2.9579709,2.0675435,57.34067898657309,2377.0,238880.55737613517,101776.85579133988,31701.27940661354,21009.03442252469,12765.705913676677,8533.757689577174,7131.318214610893,4405.689906999904,3939.6347395671232,3708.90477574126,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59682,7,35.57117977,129.18951856,995.0,-1.5227122,7.8865004,0.077811554,0.48163232,1.3634043,-1.4462285,61.12288456054996,4098.0,439847.2264459273,180884.33059885493,65331.49716923489,35085.365060838696,26515.711844988484,17119.154190234258,13340.363980156557,10618.110090633108,6407.199365567228,5826.7901841771,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59687,7,35.5712477,129.18961352,1265.0,4.2036195,15.235502,11.036672,2.7317355,1.497228,-0.16511586,50.96767288922638,1162.0,43612.08700681955,36304.62177989585,12067.798380129148,5821.436451801946,5380.875594090355,4541.41316099738,4882.351110830603,1811.9304272480065,2650.583299154084,3352.3958573814684,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59692,7,35.57132213,129.1897177,1005.0,4.8943467,0.9283517,1.472434,-1.0741853,2.626008,0.257128,55.83646520633926,1671.0,78591.11515495066,50379.41190549172,16173.02788209114,7506.646206430687,7580.228093949594,5622.848690041502,4268.752696428169,2654.4095303672207,2436.852629004788,3180.170568918561,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59697,7,35.57140641,129.18982639,845.0,4.95899,13.262082,7.1963716,0.075367406,-3.6330817,2.4722106,52.3247823460548,1515.0,49001.22556842472,21778.25412585557,12828.43880730754,3933.810125857655,3660.494941258866,2852.5660390819103,2689.110914436328,2433.3797352229503,1912.2134153453944,2505.5785946800884,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59702,7,35.57148232,129.1899036,856.0,4.95899,13.262082,7.1963716,-0.4032023,0.4411523,-1.0271804,55.5465769567202,2331.0,53583.04653417376,23939.42167396427,10834.519203252865,6225.68895345295,11561.43497161269,6055.952792728651,4366.902899678444,5142.079239888776,8689.291074258734,5552.980051958494,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59707,7,35.57155736,129.19020266,3236.0,-6.6510925,2.9370868,9.956886,0.34474593,1.0001494,2.115081,47.33978811350272,594.0,19860.258767316634,26887.52618343493,13824.511512191952,3372.182465294655,7738.267544576618,3872.510829671649,2326.5406011927525,1500.3541304694716,1404.8184227803883,1601.6703603790909,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59712,7,35.57171311,129.19050751,1129.0,-5.037999,15.365388,5.884948,-1.1587405,0.58269924,0.5728455,50.89572081031969,2039.0,51551.75391502556,19756.46851984696,10514.333511153056,5567.346494374994,5805.836633688826,4150.432415763276,2245.224696257092,1922.471044013681,1751.8430436307704,3637.133729268853,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59717,7,35.57171311,129.19050751,764.0,-0.51595044,11.7782755,-2.9706059,-0.23795326,0.46405548,1.1917636,50.58762840184507,1081.0,158339.56022336023,23105.87989655293,10633.765138858247,5848.645580512351,3278.4204932881785,2179.578433268488,1823.851990433556,1329.0980860217028,1146.5040517075563,1635.2900497376372,30,-794,19,20,21,22,23,24,25,26,27,28,-76,-78,-78,-78,-78,-78,-82,-82,-82,-82,0
exercise,59722,7,35.5718204,129.19065527,995.0,-14.812327,7.72968,3.1543608,2.0761988,-1.2907001,1.6604797,51.26179739895981,1760.0,98816.13159045082,64764.69718523494,29363.92986037045,39684.99880121279,18927.665378886293,17430.05680226817,7737.525542566692,4282.800907065531,2970.380754353581,2726.74678552101,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59727,7,35.5718204,129.19065527,4712.0,-5.2235494,-3.163339,-1.7286136,-0.46378917,-0.42810282,-0.3046654,50.52793496545352,898.0,41275.70351880464,21761.71197518432,9931.560540464772,4158.282081154889,5092.14932291639,4738.601715669738,2825.4991651457262,2457.5105120645967,2144.609152660228,2611.349212765458,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59732,7,35.57199618,129.19089532,4398.0,-13.3464775,10.023325,-4.441244,-3.5292184,-0.3952128,0.9596694,56.22654808682144,2045.0,148513.41880746777,186240.28335371116,25065.94336414195,7420.465751095862,4274.426713776954,2459.235014682128,1853.2351974210071,1561.5643474458932,2435.168686691993,3182.8283194086075,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59737,7,35.57211456,129.1910016,3188.0,-13.223775,11.393407,6.0687027,3.7535896,0.3386207,0.6684529,53.7531176232866,3473.0,33573.4259942017,54198.19955496302,95441.74964032452,61894.526180793066,26111.41935571462,25206.426559293544,7789.061140505237,4422.362413230593,3989.2932585827184,5153.723614018932,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59742,7,35.57211456,129.1910016,3770.0,-8.479664,-2.5474305,-0.4914099,-1.956623,-0.4909534,0.23329274,53.09227165621976,1561.0,143192.7270796531,31838.65142452017,10603.571616938045,3331.543499850417,2811.4985570055983,1577.1107503322971,1551.260925831536,1011.0064217333704,1054.859743223248,1498.1593877400658,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59747,7,35.57243436,129.19125494,603.0,-7.4351935,12.422316,-3.2369606,-2.510427,-0.008122635,1.4283854,54.04193054769713,1327.0,177739.26894811256,45692.402118815015,11370.490860695149,6898.122583119716,11291.74271061974,5219.314700044489,2222.4750848034423,1735.5784986499134,1930.0898040664608,2652.051605269396,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59752,7,35.57254143,129.19134188,307.0,-10.6715555,3.4680011,6.4631476,0.7281077,-2.0748672,-0.03648528,53.70249587072515,1563.0,166798.93547155993,37589.33172639338,23478.18863953261,10360.94058550345,10691.554086480106,6593.169820695543,4016.679716161372,3669.706527494283,1674.4658262946589,3209.5440936829154,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59757,7,35.57265145,129.19140028,222.0,-9.995792,-4.022857,1.8602947,-2.2586253,1.0410289,-1.2523506,62.407475445101696,3208.0,261082.0794171033,156462.5425130423,31932.96490472293,9870.187019962184,8901.174929677336,4915.248959071564,3954.793641494979,3031.3933929393565,2130.603063580767,1932.957593440331,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59762,7,35.57265145,129.19140028,2686.0,-16.581642,10.702681,-0.219668,-2.8438544,-1.2121369,-0.491486,56.52519371641666,1891.0,175226.20329528992,39300.67561716745,13079.77142818679,8149.643341742327,5334.946606425697,3776.99952661089,3189.923107607236,1670.5941189368311,1287.5079984326524,1572.3969901073976,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59767,7,35.57293976,129.19143407,1011.0,-16.581642,10.702681,-0.219668,2.8650265,0.14927007,1.2002858,54.78470317966967,1446.0,57876.58213650966,28632.435570818787,10779.548564506766,8479.489794462028,9636.24299664629,5027.109968484294,3066.008165404773,3779.579170474947,1928.385450252772,3264.4129828301943,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59772,7,35.57314334,129.19121192,998.0,-9.589975,-3.1489737,1.8082209,-1.7618129,0.23262694,-1.0948247,57.46138009237888,2674.0,321776.80762467894,88517.26711705346,24867.52424988962,8012.872263578752,16417.679114024726,7054.00732990625,7666.453535209163,6424.820619034345,7551.272371703853,8679.283620528578,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
exercise,59777,7,35.573232,129.1910841,3338.0,1.7681179,1.8902222,6.727707,-1.2748543,1.9944398,0.08881636,59.88691765154905,2403.0,201590.16935921728,37952.51425521063,14309.126178446057,6886.2797491835445,4980.3323988793845,3924.828405976877,2981.3451741038907,6042.902097942908,7560.955775142067,3874.5641261489054,84,-647,29,30,31,32,33,34,35,36,37,38,-60,-63,-64,-65,-65,-66,-66,-66,-66,-66,0
